employee_id,full_name,current_role,current_grade,target_role,target_grade,target_source,skill_id,skill_name,skill_type,category,current_level,required_level,gap,critical
E0020,Rustem Mukanov,Product Manager,Junior,Data Analyst,Junior,career_goal,SK_DATA_VIZ,Data Visualization,hard,data,0,2,2,False
E0020,Rustem Mukanov,Product Manager,Junior,Data Analyst,Junior,career_goal,SK_BI_TOOLS,BI Tools,hard,data,0,2,2,False
E0021,Botagoz Zhumabekova,Customer Support Specialist,Middle,Customer Support Specialist,Middle,current_profile,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,1,2,1,False
E0022,Ksenia Morozova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_PYTHON,Python,hard,engineering,0,2,2,False
E0022,Ksenia Morozova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_STATISTICS,Statistics,hard,data,0,3,3,True
E0022,Ksenia Morozova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_DATA_VIZ,Data Visualization,hard,data,2,3,1,False
E0022,Ksenia Morozova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_DATA_MODELING,Data Modeling,hard,data,1,2,1,False
E0022,Ksenia Morozova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0022,Ksenia Morozova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,2,3,1,False
E0022,Ksenia Morozova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,1,2,1,False
E0022,Ksenia Morozova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,1,1,False
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_PYTHON,Python,hard,engineering,1,3,2,True
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_SQL,SQL,hard,engineering,1,3,2,False
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_API_DESIGN,API Design,hard,engineering,0,3,3,True
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_SYSTEM_DESIGN,System Design,hard,engineering,0,2,2,False
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_CLOUD,Cloud Platforms,hard,engineering,0,2,2,False
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_CICD,CI/CD,hard,engineering,1,2,1,False
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_OBSERVABILITY,Observability,hard,engineering,1,2,1,False
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_TEAMWORK,Teamwork,soft,collaboration,2,3,1,False
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,2,3,1,False
E0023,Zhanna Baimukhanova,Backend Engineer,Junior,Backend Engineer,Middle,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,1,1,False
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_TROUBLESHOOTING,Technical Troubleshooting,hard,support,0,2,2,True
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_PRODUCT_KNOWLEDGE,Product Knowledge,hard,sales,1,3,2,False
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_CRM,CRM Systems,hard,sales,0,2,2,False
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_WRITTEN_COMMUNICATION,Written Communication,soft,communication,1,3,2,False
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,1,3,2,False
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,2,3,1,False
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_TIME_MANAGEMENT,Time Management,soft,personal_effectiveness,2,3,1,False
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_ADAPTABILITY,Adaptability,soft,personal_effectiveness,1,2,1,False
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,1,2,1,False
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,1,1,False
E0024,Pavel Kuznetsov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_FEEDBACK,Feedback,soft,leadership,0,1,1,False
E0025,Maxim Ivanov,Data Analyst,Junior,Data Analyst,Junior,current_profile,SK_SQL,SQL,hard,engineering,0,2,2,True
E0025,Maxim Ivanov,Data Analyst,Junior,Data Analyst,Junior,current_profile,SK_PYTHON,Python,hard,engineering,0,1,1,False
E0026,Ainur Utepova,Backend Engineer,Senior,Backend Engineer,Senior,current_profile,SK_PYTHON,Python,hard,engineering,3,4,1,False
E0026,Ainur Utepova,Backend Engineer,Senior,Backend Engineer,Senior,current_profile,SK_SQL,SQL,hard,engineering,3,4,1,False
E0026,Ainur Utepova,Backend Engineer,Senior,Backend Engineer,Senior,current_profile,SK_API_DESIGN,API Design,hard,engineering,3,4,1,True
E0026,Ainur Utepova,Backend Engineer,Senior,Backend Engineer,Senior,current_profile,SK_CLOUD,Cloud Platforms,hard,engineering,2,3,1,False
E0026,Ainur Utepova,Backend Engineer,Senior,Backend Engineer,Senior,current_profile,SK_CICD,CI/CD,hard,engineering,1,3,2,False
E0026,Ainur Utepova,Backend Engineer,Senior,Backend Engineer,Senior,current_profile,SK_APP_SECURITY,Application Security,hard,engineering,2,3,1,False
E0026,Ainur Utepova,Backend Engineer,Senior,Backend Engineer,Senior,current_profile,SK_OBSERVABILITY,Observability,hard,engineering,2,3,1,False
E0026,Ainur Utepova,Backend Engineer,Senior,Backend Engineer,Senior,current_profile,SK_TEAMWORK,Teamwork,soft,collaboration,2,3,1,False
E0026,Ainur Utepova,Backend Engineer,Senior,Backend Engineer,Senior,current_profile,SK_MENTORING,Mentoring,soft,leadership,2,3,1,False
E0026,Ainur Utepova,Backend Engineer,Senior,Backend Engineer,Senior,current_profile,SK_LEADERSHIP,Leadership,soft,leadership,1,2,1,False
E0027,Timur Tulegenov,HR Business Partner,Middle,HR Business Partner,Middle,current_profile,SK_LABOR_LAW,Labor Law,hard,hr,2,3,1,True
E0027,Timur Tulegenov,HR Business Partner,Middle,HR Business Partner,Middle,current_profile,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,0,2,2,False
E0028,Akmaral Ismailova,Backend Engineer,Middle,Backend Engineer,Middle,current_profile,SK_CLOUD,Cloud Platforms,hard,engineering,1,2,1,False
E0028,Akmaral Ismailova,Backend Engineer,Middle,Backend Engineer,Middle,current_profile,SK_CONTAINERS,Containers & Orchestration,hard,engineering,1,2,1,False
E0028,Akmaral Ismailova,Backend Engineer,Middle,Backend Engineer,Middle,current_profile,SK_OBSERVABILITY,Observability,hard,engineering,1,2,1,False
E0028,Akmaral Ismailova,Backend Engineer,Middle,Backend Engineer,Middle,current_profile,SK_TEAMWORK,Teamwork,soft,collaboration,2,3,1,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_CUSTOMER_SERVICE,Customer Service,hard,support,3,4,1,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_TROUBLESHOOTING,Technical Troubleshooting,hard,support,3,4,1,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_PRODUCT_KNOWLEDGE,Product Knowledge,hard,sales,3,4,1,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_WRITTEN_COMMUNICATION,Written Communication,soft,communication,3,4,1,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_CONFLICT_RESOLUTION,Conflict Resolution,soft,leadership,3,4,1,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,2,4,2,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_TIME_MANAGEMENT,Time Management,soft,personal_effectiveness,2,4,2,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_ADAPTABILITY,Adaptability,soft,personal_effectiveness,2,3,1,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,3,4,1,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_MENTORING,Mentoring,soft,leadership,3,4,1,False
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,3,4,1,True
E0029,Rustem Bekov,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_FEEDBACK,Feedback,soft,leadership,0,3,3,True
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_CUSTOMER_SERVICE,Customer Service,hard,support,3,4,1,False
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_TROUBLESHOOTING,Technical Troubleshooting,hard,support,0,3,3,True
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_PRODUCT_KNOWLEDGE,Product Knowledge,hard,sales,3,4,1,False
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_CRM,CRM Systems,hard,sales,1,3,2,False
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_COMMUNICATION,Communication,soft,communication,3,4,1,False
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_CONFLICT_RESOLUTION,Conflict Resolution,soft,leadership,2,3,1,False
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_TIME_MANAGEMENT,Time Management,soft,personal_effectiveness,2,3,1,False
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,0,3,3,False
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_MENTORING,Mentoring,soft,leadership,1,2,1,True
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,1,2,1,False
E0030,Nurlan Utepov,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_FEEDBACK,Feedback,soft,leadership,1,2,1,False
E0031,Zhanna Mukanova,Customer Support Specialist,Middle,QA Engineer,Middle,career_goal,SK_TEST_DESIGN,Test Design,hard,quality,0,3,3,False
E0031,Zhanna Mukanova,Customer Support Specialist,Middle,QA Engineer,Middle,career_goal,SK_TEST_AUTOMATION,Test Automation,hard,quality,0,2,2,False
E0031,Zhanna Mukanova,Customer Support Specialist,Middle,QA Engineer,Middle,career_goal,SK_API_TESTING,API Testing,hard,quality,0,3,3,True
E0031,Zhanna Mukanova,Customer Support Specialist,Middle,QA Engineer,Middle,career_goal,SK_LOAD_TESTING,Load Testing,hard,quality,0,1,1,False
E0031,Zhanna Mukanova,Customer Support Specialist,Middle,QA Engineer,Middle,career_goal,SK_JAVA,Java,hard,engineering,0,2,2,False
E0031,Zhanna Mukanova,Customer Support Specialist,Middle,QA Engineer,Middle,career_goal,SK_SQL,SQL,hard,engineering,0,2,2,False
E0031,Zhanna Mukanova,Customer Support Specialist,Middle,QA Engineer,Middle,career_goal,SK_CICD,CI/CD,hard,engineering,0,1,1,False
E0031,Zhanna Mukanova,Customer Support Specialist,Middle,QA Engineer,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,1,3,2,False
E0031,Zhanna Mukanova,Customer Support Specialist,Middle,QA Engineer,Middle,career_goal,SK_TEAMWORK,Teamwork,soft,collaboration,1,3,2,False
E0032,Daria Novikova,Data Analyst,Junior,Product Manager,Junior,career_goal,SK_PRODUCT_DISCOVERY,Product Discovery,hard,product,0,1,1,False
E0032,Daria Novikova,Data Analyst,Junior,Product Manager,Junior,career_goal,SK_ROADMAPPING,Roadmapping & Prioritization,hard,product,0,1,1,False
E0032,Daria Novikova,Data Analyst,Junior,Product Manager,Junior,career_goal,SK_UX_RESEARCH,UX Research,hard,product,0,1,1,False
E0032,Daria Novikova,Data Analyst,Junior,Product Manager,Junior,career_goal,SK_REQUIREMENTS,Requirements Writing,hard,product,0,2,2,True
E0032,Daria Novikova,Data Analyst,Junior,Product Manager,Junior,career_goal,SK_AGILE,Agile Practices,hard,product,0,2,2,False
E0032,Daria Novikova,Data Analyst,Junior,Product Manager,Junior,career_goal,SK_PROJECT_MGMT,Project Management,hard,product,0,1,1,False
E0032,Daria Novikova,Data Analyst,Junior,Product Manager,Junior,career_goal,SK_COMMUNICATION,Communication,soft,communication,1,3,2,False
E0032,Daria Novikova,Data Analyst,Junior,Product Manager,Junior,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,0,1,1,False
E0032,Daria Novikova,Data Analyst,Junior,Product Manager,Junior,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,0,1,1,False
E0032,Daria Novikova,Data Analyst,Junior,Product Manager,Junior,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,1,2,1,False
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_SQL,SQL,hard,engineering,2,4,2,False
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_PYTHON,Python,hard,engineering,1,3,2,False
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_STATISTICS,Statistics,hard,data,3,4,1,True
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_AB_TESTING,A/B Testing,hard,data,2,4,2,True
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_DATA_VIZ,Data Visualization,hard,data,2,4,2,False
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_ML_BASICS,Machine Learning Fundamentals,hard,data,1,2,1,False
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_PRODUCT_ANALYTICS,Product Analytics,hard,product,0,3,3,False
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_COMMUNICATION,Communication,soft,communication,3,4,1,False
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,3,4,1,False
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,0,3,3,False
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,2,1,False
E0033,Madina Tulegenova,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,1,2,1,False
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_SQL,SQL,hard,engineering,2,3,1,True
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_PYTHON,Python,hard,engineering,0,2,2,False
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_STATISTICS,Statistics,hard,data,0,3,3,True
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_AB_TESTING,A/B Testing,hard,data,0,2,2,False
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_BI_TOOLS,BI Tools,hard,data,1,3,2,False
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_DATA_MODELING,Data Modeling,hard,data,1,2,1,False
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_ML_BASICS,Machine Learning Fundamentals,hard,data,0,1,1,False
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,1,3,2,False
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,1,3,2,False
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,1,2,1,False
E0034,Aruzhan Kassymova,Data Analyst,Junior,Data Analyst,Middle,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,0,1,1,False
E0035,Zarina Omarova,Customer Support Specialist,Lead,Customer Support Specialist,Lead,current_profile,SK_PRODUCT_KNOWLEDGE,Product Knowledge,hard,sales,3,4,1,False
E0035,Zarina Omarova,Customer Support Specialist,Lead,Customer Support Specialist,Lead,current_profile,SK_COMMUNICATION,Communication,soft,communication,3,4,1,False
E0035,Zarina Omarova,Customer Support Specialist,Lead,Customer Support Specialist,Lead,current_profile,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,2,4,2,False
E0035,Zarina Omarova,Customer Support Specialist,Lead,Customer Support Specialist,Lead,current_profile,SK_ADAPTABILITY,Adaptability,soft,personal_effectiveness,2,3,1,False
E0035,Zarina Omarova,Customer Support Specialist,Lead,Customer Support Specialist,Lead,current_profile,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,3,4,1,False
E0035,Zarina Omarova,Customer Support Specialist,Lead,Customer Support Specialist,Lead,current_profile,SK_LEADERSHIP,Leadership,soft,leadership,3,4,1,True
E0036,Aigerim Baimukhanova,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_PRODUCT_DISCOVERY,Product Discovery,hard,product,0,1,1,False
E0036,Aigerim Baimukhanova,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_ROADMAPPING,Roadmapping & Prioritization,hard,product,0,1,1,False
E0036,Aigerim Baimukhanova,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_PRODUCT_ANALYTICS,Product Analytics,hard,product,0,1,1,False
E0036,Aigerim Baimukhanova,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_UX_RESEARCH,UX Research,hard,product,0,1,1,False
E0036,Aigerim Baimukhanova,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_REQUIREMENTS,Requirements Writing,hard,product,0,2,2,True
E0036,Aigerim Baimukhanova,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_AGILE,Agile Practices,hard,product,0,2,2,False
E0036,Aigerim Baimukhanova,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_PROJECT_MGMT,Project Management,hard,product,0,1,1,False
E0036,Aigerim Baimukhanova,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0037,Zarina Sarsenbayeva,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_JAVASCRIPT,JavaScript,hard,frontend,2,3,1,False
E0037,Zarina Sarsenbayeva,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_TYPESCRIPT,TypeScript,hard,frontend,0,3,3,True
E0037,Zarina Sarsenbayeva,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_REACT,React,hard,frontend,1,3,2,True
E0037,Zarina Sarsenbayeva,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_HTML_CSS,HTML & CSS,hard,frontend,0,3,3,False
E0037,Zarina Sarsenbayeva,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_WEB_PERFORMANCE,Web Performance,hard,frontend,1,2,1,False
